booking_id,customer_id,driver_id,city,pickup_datetime,vehicle_type,distance_km,fare,payment_method,booking_status,cancellation_reason
BK001310,CUST01521,DRV0291,Chennai,2025-05-26 11:19:35,Prime SUV,3.9,0.0,,Cancelled by Customer,Found alternate ride
BK001311,CUST01714,DRV0049,Pune,2025-05-14 15:21:17,Mini,1.9,36.29,Debit Card,Completed,
BK001312,CUST01588,DRV0342,Bengaluru,2025-02-24 16:55:38,Bike,7.6,79.79,UPI,Completed,
BK001313,CUST01348,DRV0188,Chennai,2025-12-02 14:43:35,Sedan,3.2,78.91,Cash,Completed,
BK001314,CUST01416,DRV0342,Mumbai,2025-03-07 20:55:24,Bike,0.8,30.01,UPI,Completed,
BK001315,CUST00862,DRV0311,Pune,2025-09-06 23:48:17,Prime SUV,9.6,221.2,UPI,Completed,
BK001316,CUST01079,DRV0183,Delhi,2025-06-05 15:28:23,Auto,2.5,40.26,Debit Card,Completed,
BK001317,CUST01657,DRV0092,Bengaluru,2025-08-19 18:16:46,Prime SUV,4.3,102.88,Cash,Completed,
BK001318,CUST01506,DRV0292,Delhi,2025-10-01 13:17:03,Sedan,1.0,27.35,Ola Money,Completed,
BK001319,CUST01137,DRV0061,Pune,2025-09-30 13:57:42,Prime SUV,7.9,186.21,UPI,Completed,
BK001320,CUST00512,DRV0149,Pune,2025-06-22 21:29:12,Mini,5.8,81.54,Debit Card,Completed,
BK001321,CUST00508,DRV0157,Mumbai,2025-08-21 15:50:01,Mini,2.6,40.06,UPI,Completed,
BK001322,CUST00111,DRV0009,Mumbai,2025-09-08 16:45:25,Prime SUV,4.5,0.0,,Cancelled by Customer,Changed plans
BK001323,CUST01745,DRV0339,Pune,2025-05-10 15:29:57,Sedan,4.4,81.72,UPI,Completed,
BK001324,CUST01242,DRV0195,Mumbai,2025-10-05 09:43:47,Prime SUV,6.4,136.96,UPI,Completed,
BK001325,CUST00184,DRV0100,Pune,2025-08-17 11:49:10,Auto,2.3,39.63,UPI,Completed,
BK001326,CUST01102,DRV0322,Chennai,2025-07-02 01:19:58,Prime SUV,3.1,84.84,Credit Card,Completed,
BK001327,CUST01796,DRV0287,Pune,2025-02-13 19:28:41,Prime SUV,7.1,147.74,Ola Money,Completed,
BK001328,CUST01567,DRV0160,Hyderabad,2025-08-09 10:00:04,Auto,7.0,83.36,Debit Card,Completed,
BK001329,CUST00227,DRV0350,Chennai,2025-05-05 19:03:43,Prime SUV,8.7,192.37,Cash,Completed,
BK001330,CUST00361,DRV0340,Hyderabad,2025-07-10 01:23:38,Mini,16.6,0.0,,No Driver Found,
BK001331,CUST00802,DRV0294,Hyderabad,2025-11-23 03:40:54,Bike,2.7,0.0,,No Driver Found,
BK001332,CUST00277,DRV0033,Delhi,2025-02-10 12:17:52,Auto,4.7,80.12,Ola Money,Completed,
BK001333,CUST00966,DRV0105,Mumbai,2025-07-25 00:48:53,Mini,4.1,60.62,UPI,Completed,
BK001334,CUST00558,DRV0120,Bengaluru,2025-08-10 04:14:20,Mini,5.5,94.31,Cash,Completed,
BK001335,CUST01662,DRV0181,Chennai,2025-11-12 18:42:56,Mini,14.1,0.0,,Cancelled by Customer,Found alternate ride
BK001336,CUST00913,DRV0334,Pune,2025-07-11 20:52:28,Bike,6.4,62.59,Ola Money,Completed,
BK001337,CUST01451,DRV0337,Hyderabad,2025-05-21 06:45:41,Sedan,13.8,211.51,Debit Card,Completed,
BK001338,CUST01759,DRV0284,Bengaluru,2025-07-24 06:35:58,Auto,3.5,61.85,Ola Money,Completed,
BK001339,CUST00869,DRV0142,Pune,2025-04-17 00:40:53,Bike,3.3,53.26,Cash,Completed,
BK001340,CUST00379,DRV0251,Pune,2025-05-17 16:50:13,Mini,2.4,0.0,,No Driver Found,
BK001341,CUST01351,DRV0100,Mumbai,2025-06-12 03:32:13,Auto,2.9,42.74,Cash,Completed,
BK001342,CUST01264,DRV0178,Bengaluru,2025-04-24 02:19:12,Sedan,5.5,105.34,Debit Card,Completed,
BK001343,CUST00601,DRV0029,Delhi,2025-08-24 21:24:19,Bike,3.7,44.82,Debit Card,Completed,
BK001344,CUST01716,DRV0099,Hyderabad,2025-07-19 17:18:58,Sedan,3.3,84.1,Cash,Completed,
BK001345,CUST01204,DRV0120,Chennai,2025-06-13 12:36:38,Mini,9.3,136.98,Ola Money,Completed,
BK001346,CUST01581,DRV0273,Chennai,2025-04-18 19:22:41,Sedan,3.7,82.73,Cash,Completed,
BK001347,CUST00008,DRV0103,Chennai,2025-07-26 01:10:29,Mini,7.3,110.12,UPI,Completed,
BK001348,CUST01002,DRV0154,Bengaluru,2025-11-20 17:42:51,Prime SUV,8.2,182.64,Credit Card,Completed,
BK001349,CUST00884,DRV0084,Pune,2025-09-29 13:26:30,Sedan,2.4,52.72,Ola Money,Completed,
BK001350,CUST01084,DRV0064,Hyderabad,2025-12-12 17:01:00,Mini,3.3,47.19,Credit Card,Completed,
BK001351,CUST01153,DRV0057,Pune,2025-11-16 12:48:08,Prime SUV,6.3,146.65,UPI,Completed,
BK001352,CUST01276,DRV0181,Bengaluru,2025-05-26 20:15:33,Mini,13.8,0.0,,No Driver Found,
BK001353,CUST01259,DRV0148,Hyderabad,2025-07-12 19:34:23,Bike,5.0,43.95,UPI,Completed,
BK001354,CUST00920,DRV0134,Hyderabad,2025-02-19 14:24:31,Mini,8.5,0.0,,No Driver Found,
BK001355,CUST00513,DRV0090,Pune,2025-10-20 10:32:05,Auto,0.8,22.56,Ola Money,Completed,
BK001356,CUST01361,DRV0047,Delhi,2025-10-09 14:52:25,Bike,3.3,40.36,Debit Card,Completed,
BK001357,CUST00400,DRV0298,Pune,2025-05-23 11:37:44,Prime SUV,2.9,88.21,Cash,Completed,
BK001358,CUST01416,DRV0198,Mumbai,2025-09-15 19:30:05,Prime SUV,3.2,86.78,Ola Money,Completed,
BK001359,CUST01303,DRV0278,Chennai,2025-09-11 16:53:26,Mini,7.8,0.0,,Cancelled by Driver,Long pickup distance
BK001360,CUST01278,DRV0257,Hyderabad,2025-04-01 14:33:55,Bike,5.0,48.65,Cash,Completed,
BK001361,CUST01540,DRV0110,Hyderabad,2025-08-26 23:53:28,Auto,2.5,0.0,,Cancelled by Driver,Personal emergency
BK001362,CUST01159,DRV0328,Mumbai,2025-10-25 23:46:43,Bike,1.4,30.94,Credit Card,Completed,
BK001363,CUST00127,DRV0148,Delhi,2025-11-22 01:03:26,Bike,0.8,33.37,Debit Card,Completed,
BK001364,CUST00405,DRV0148,Hyderabad,2025-09-15 02:55:52,Bike,9.7,86.19,UPI,Completed,
BK001365,CUST00454,DRV0128,Chennai,2025-06-16 22:12:09,Mini,7.5,100.0,Ola Money,Completed,
BK001366,CUST00331,DRV0044,Mumbai,2025-12-17 03:18:43,Auto,4.0,74.56,Debit Card,Completed,
BK001367,CUST00892,DRV0304,Mumbai,2025-12-01 14:10:31,Bike,5.3,0.0,,Cancelled by Customer,Driver took too long
BK001368,CUST00469,DRV0037,Bengaluru,2025-08-23 13:26:13,Bike,6.2,68.89,Ola Money,Completed,
BK001369,CUST01068,DRV0088,Mumbai,2025-12-31 07:16:26,Prime SUV,0.9,36.78,UPI,Completed,
BK001370,CUST00539,DRV0270,Bengaluru,2025-04-16 21:01:47,Prime SUV,8.8,191.04,Debit Card,Completed,
BK001371,CUST01769,DRV0268,Mumbai,2025-08-16 08:48:24,Prime SUV,9.1,0.0,,No Driver Found,
BK001372,CUST01471,DRV0158,Pune,2025-09-14 23:21:06,Sedan,4.3,73.53,Cash,Completed,
BK001373,CUST01643,DRV0165,Hyderabad,2025-03-23 08:54:54,Prime SUV,0.9,0.0,,Cancelled by Driver,Customer not reachable
BK001374,CUST01716,DRV0101,Hyderabad,2025-01-17 14:47:40,Mini,3.4,0.0,,No Driver Found,
BK001375,CUST00538,DRV0235,Mumbai,2025-07-17 02:33:42,Sedan,4.9,0.0,,Cancelled by Driver,Customer not reachable
BK001376,CUST00737,DRV0274,Bengaluru,2025-11-07 23:33:35,Mini,4.0,83.68,Ola Money,Completed,
BK001377,CUST00754,DRV0333,Pune,2025-09-04 02:10:36,Prime SUV,6.4,140.39,UPI,Completed,
BK001378,CUST01058,DRV0224,Chennai,2025-07-06 14:32:34,Mini,6.9,107.4,Ola Money,Completed,
BK001379,CUST00447,DRV0126,Delhi,2025-08-08 04:31:00,Mini,3.1,0.0,,Cancelled by Customer,App issue
BK001380,CUST01598,DRV0030,Chennai,2025-02-27 06:09:05,Auto,3.5,52.49,Credit Card,Completed,
BK001381,CUST00345,DRV0013,Hyderabad,2025-05-05 17:34:14,Sedan,3.4,63.9,UPI,Completed,
BK001382,CUST00017,DRV0108,Pune,2025-08-23 17:53:51,Prime SUV,8.8,199.78,Cash,Completed,
BK001383,CUST01186,DRV0276,Chennai,2025-06-01 16:11:24,Auto,5.8,72.12,Cash,Completed,
BK001384,CUST00784,DRV0163,Hyderabad,2025-10-18 10:01:23,Prime SUV,5.5,132.33,Credit Card,Completed,
BK001385,CUST01189,DRV0028,Hyderabad,2025-09-25 10:30:05,Prime SUV,11.0,0.0,,Cancelled by Customer,App issue
BK001386,CUST00172,DRV0096,Mumbai,2025-07-05 10:36:10,Bike,3.4,39.6,Debit Card,Completed,
BK001387,CUST01666,DRV0236,Hyderabad,2025-11-21 11:05:43,Prime SUV,7.1,159.16,Cash,Completed,
BK001388,CUST01633,DRV0294,Pune,2025-03-21 04:40:49,Bike,8.3,64.2,Ola Money,Completed,
BK001389,CUST01343,DRV0208,Hyderabad,2025-05-12 23:11:01,Auto,5.4,0.0,,Cancelled by Customer,App issue
BK001390,CUST00660,DRV0300,Hyderabad,2025-06-05 05:24:06,Auto,15.3,165.23,Debit Card,Completed,
BK001391,CUST01207,DRV0146,Delhi,2025-09-22 14:46:34,Mini,1.3,0.0,,Cancelled by Driver,Vehicle issue
BK001392,CUST01658,DRV0032,Bengaluru,2025-11-26 05:40:31,Sedan,7.5,132.61,Debit Card,Completed,
BK001393,CUST01563,DRV0346,Hyderabad,2025-07-11 13:45:42,Bike,4.8,64.76,Credit Card,Completed,
BK001394,CUST00527,DRV0322,Bengaluru,2025-09-26 17:33:03,Prime SUV,8.5,0.0,,Cancelled by Customer,Found alternate ride
BK001395,CUST00852,DRV0067,Mumbai,2025-12-09 02:21:27,Auto,3.8,54.47,Credit Card,Completed,
BK001396,CUST00144,DRV0288,Bengaluru,2025-03-18 10:07:59,Mini,6.2,96.46,UPI,Completed,
BK001397,CUST00132,DRV0016,Mumbai,2025-11-29 07:10:13,Auto,6.4,78.3,UPI,Completed,
BK001398,CUST01203,DRV0046,Bengaluru,2025-09-26 08:18:53,Auto,1.9,49.34,UPI,Completed,
BK001399,CUST01252,DRV0059,Chennai,2025-07-24 22:48:23,Auto,6.2,68.77,UPI,Completed,
BK001400,CUST00587,DRV0198,Delhi,2025-05-19 20:08:40,Prime SUV,6.3,0.0,,Cancelled by Customer,App issue
BK001401,CUST01197,DRV0261,Delhi,2025-02-10 02:02:16,Mini,6.5,94.9,Credit Card,Completed,
BK001402,CUST01351,DRV0130,Mumbai,2025-05-12 06:39:04,Mini,2.7,60.39,Credit Card,Completed,
BK001403,CUST01328,DRV0180,Bengaluru,2025-04-27 16:36:17,Sedan,5.6,0.0,,No Driver Found,
BK001404,CUST01360,DRV0279,Hyderabad,2025-05-17 20:05:48,Bike,7.3,62.12,UPI,Completed,
BK001405,CUST00969,DRV0017,Chennai,2025-03-09 19:01:32,Auto,4.6,60.48,Credit Card,Completed,
BK001406,CUST01701,DRV0006,Pune,2025-10-27 21:09:48,Auto,13.0,141.32,UPI,Completed,
BK001407,CUST00912,DRV0195,Delhi,2025-06-13 23:04:47,Prime SUV,4.8,103.39,Ola Money,Completed,
BK001408,CUST00927,DRV0321,Chennai,2025-02-12 17:19:54,Prime SUV,5.4,118.52,Credit Card,Completed,
BK001409,CUST00304,DRV0106,Hyderabad,2025-11-03 17:44:22,Bike,6.1,55.6,Ola Money,Completed,
BK001410,CUST01406,DRV0236,Chennai,2025-02-27 16:06:57,Prime SUV,5.8,143.52,Debit Card,Completed,
BK001411,CUST01001,DRV0028,Pune,2025-08-22 00:01:04,Prime SUV,3.8,89.75,Cash,Completed,
BK001412,CUST00875,DRV0303,Pune,2025-09-10 22:58:43,Mini,4.7,67.0,Debit Card,Completed,
BK001413,CUST00426,DRV0164,Chennai,2025-05-26 23:29:38,Sedan,6.4,0.0,,Cancelled by Customer,Driver took too long
BK001414,CUST00377,DRV0134,Delhi,2025-06-24 10:01:22,Mini,1.3,44.64,Ola Money,Completed,
BK001415,CUST01188,DRV0016,Bengaluru,2025-02-27 06:37:58,Auto,3.8,58.83,Debit Card,Completed,
BK001416,CUST01258,DRV0124,Mumbai,2025-08-29 18:03:03,Bike,11.1,81.49,Ola Money,Completed,
BK001417,CUST00174,DRV0079,Pune,2025-12-11 11:05:29,Sedan,7.1,0.0,,Cancelled by Customer,Changed plans
BK001418,CUST01238,DRV0099,Pune,2025-11-23 19:36:34,Sedan,10.2,177.48,UPI,Completed,
BK001419,CUST00447,DRV0055,Delhi,2025-04-29 07:45:46,Prime SUV,8.3,176.92,Debit Card,Completed,
BK001420,CUST00358,DRV0005,Hyderabad,2025-08-30 03:44:49,Auto,8.6,0.0,,Cancelled by Driver,Long pickup distance
BK001421,CUST00195,DRV0257,Mumbai,2025-10-20 05:37:43,Bike,1.5,28.71,Ola Money,Completed,
BK001422,CUST00738,DRV0100,Hyderabad,2025-03-29 05:45:01,Auto,6.7,88.6,Debit Card,Completed,
BK001423,CUST01406,DRV0254,Chennai,2025-08-31 23:47:34,Auto,7.2,92.66,Cash,Completed,
BK001424,CUST00565,DRV0342,Mumbai,2025-04-28 09:34:12,Bike,5.2,0.0,,Cancelled by Customer,Changed plans
BK001425,CUST00144,DRV0265,Bengaluru,2025-07-09 05:16:43,Auto,8.7,97.49,Cash,Completed,
BK001426,CUST01710,DRV0256,Delhi,2025-08-19 11:12:52,Sedan,9.3,152.96,Ola Money,Completed,
BK001427,CUST00126,DRV0295,Delhi,2025-01-03 14:42:43,Prime SUV,2.5,59.16,Credit Card,Completed,
BK001428,CUST00777,DRV0119,Bengaluru,2025-08-22 09:59:00,Auto,2.3,31.28,Credit Card,Completed,
BK001429,CUST01059,DRV0180,Pune,2025-12-05 09:19:05,Sedan,3.4,66.44,Cash,Completed,
BK001430,CUST00558,DRV0137,Bengaluru,2025-08-07 13:55:22,Sedan,2.1,49.17,Credit Card,Completed,
BK001431,CUST00403,DRV0052,Chennai,2025-04-21 22:29:04,Mini,1.6,0.0,,Cancelled by Customer,Found alternate ride
BK001432,CUST00035,DRV0104,Bengaluru,2025-02-08 08:51:08,Auto,7.5,82.31,Debit Card,Completed,
BK001433,CUST00147,DRV0309,Pune,2025-08-29 01:40:29,Prime SUV,6.0,147.44,Ola Money,Completed,
BK001434,CUST00099,DRV0063,Hyderabad,2025-05-08 10:11:58,Bike,10.7,103.81,UPI,Completed,
BK001435,CUST01675,DRV0342,Delhi,2025-02-21 02:02:35,Bike,0.8,33.99,Cash,Completed,
BK001436,CUST00862,DRV0334,Pune,2025-08-13 10:20:55,Bike,10.1,73.93,UPI,Completed,
BK001437,CUST01682,DRV0103,Pune,2025-06-16 15:03:54,Mini,1.1,0.0,,Cancelled by Customer,App issue
BK001438,CUST00406,DRV0181,Bengaluru,2025-06-03 20:54:06,Mini,3.7,56.7,Credit Card,Completed,
BK001439,CUST01263,DRV0029,Mumbai,2025-06-17 20:51:09,Bike,6.6,66.0,Debit Card,Completed,
BK001440,CUST01306,DRV0104,Mumbai,2025-09-29 10:36:36,Auto,11.5,134.19,UPI,Completed,
BK001441,CUST00627,DRV0055,Chennai,2025-12-25 11:25:51,Prime SUV,2.8,91.92,Ola Money,Completed,
BK001442,CUST01741,DRV0097,Pune,2025-04-20 06:42:15,Auto,16.0,163.64,Cash,Completed,
BK001443,CUST01111,DRV0270,Hyderabad,2025-06-20 07:14:41,Prime SUV,1.1,51.23,Cash,Completed,
BK001444,CUST01554,DRV0311,Bengaluru,2025-11-06 00:50:32,Prime SUV,7.6,158.61,Ola Money,Completed,
BK001445,CUST00887,DRV0034,Chennai,2025-07-22 17:42:27,Sedan,3.5,0.0,,Cancelled by Customer,Found alternate ride
BK001446,CUST00951,DRV0074,Pune,2025-09-20 13:35:52,Bike,17.2,113.69,UPI,Completed,
BK001447,CUST00224,DRV0285,Pune,2025-09-16 11:54:29,Auto,3.0,60.7,Debit Card,Completed,
BK001448,CUST01616,DRV0057,Bengaluru,2025-06-20 23:05:48,Prime SUV,0.8,27.21,UPI,Completed,
BK001449,CUST01076,DRV0293,Hyderabad,2025-10-13 04:05:23,Bike,1.1,0.0,,Cancelled by Customer,Found alternate ride
BK001450,CUST01723,DRV0214,Delhi,2025-10-21 17:03:20,Sedan,6.3,0.0,,No Driver Found,
BK001451,CUST00445,DRV0164,Hyderabad,2025-02-07 15:41:25,Sedan,9.5,167.53,Credit Card,Completed,
BK001452,CUST00727,DRV0286,Chennai,2025-11-30 12:01:50,Bike,22.1,144.79,Cash,Completed,
BK001453,CUST00557,DRV0174,Hyderabad,2025-08-21 19:12:48,Sedan,7.9,144.03,Ola Money,Completed,
BK001454,CUST00027,DRV0127,Chennai,2025-01-11 14:37:00,Bike,3.6,48.84,Ola Money,Completed,
BK001455,CUST00706,DRV0266,Hyderabad,2025-01-10 00:18:39,Mini,1.8,36.56,Cash,Completed,
BK001456,CUST00914,DRV0209,Hyderabad,2025-04-25 21:16:35,Prime SUV,14.9,313.34,Ola Money,Completed,
BK001457,CUST00468,DRV0273,Hyderabad,2025-12-01 07:17:37,Sedan,13.2,217.9,Cash,Completed,
BK001458,CUST00512,DRV0137,Pune,2025-10-23 05:33:22,Sedan,8.3,131.87,Cash,Completed,
BK001459,CUST00992,DRV0322,Bengaluru,2025-04-03 03:40:24,Prime SUV,7.8,158.99,UPI,Completed,
BK001460,CUST01166,DRV0219,Mumbai,2025-03-07 19:39:48,Sedan,0.8,31.66,Cash,Completed,
BK001461,CUST01492,DRV0211,Delhi,2025-04-28 23:57:47,Bike,3.8,39.06,Ola Money,Completed,
BK001462,CUST01519,DRV0159,Delhi,2025-05-19 08:28:57,Prime SUV,5.0,133.09,Cash,Completed,
BK001463,CUST00726,DRV0172,Chennai,2025-01-14 04:59:57,Prime SUV,8.8,0.0,,Cancelled by Driver,Customer not reachable
BK001464,CUST00354,DRV0344,Bengaluru,2025-07-12 00:55:32,Mini,6.5,94.82,Credit Card,Completed,
BK001465,CUST00825,DRV0054,Hyderabad,2025-07-14 01:47:30,Bike,6.2,60.6,Credit Card,Completed,
BK001466,CUST01587,DRV0177,Delhi,2025-07-14 21:29:20,Prime SUV,1.3,59.13,Credit Card,Completed,
BK001467,CUST00414,DRV0088,Pune,2025-09-17 21:03:19,Prime SUV,6.2,149.54,Credit Card,Completed,
BK001468,CUST00792,DRV0299,Delhi,2025-03-03 17:48:28,Auto,0.8,39.42,Cash,Completed,
BK001469,CUST00377,DRV0166,Delhi,2025-08-01 06:57:12,Sedan,3.4,63.91,Debit Card,Completed,
BK001470,CUST00196,DRV0290,Bengaluru,2025-07-04 17:24:09,Sedan,1.6,40.06,Ola Money,Completed,
BK001471,CUST00520,DRV0280,Hyderabad,2025-01-09 00:15:51,Bike,2.9,38.8,UPI,Completed,
BK001472,CUST01191,DRV0189,Hyderabad,2025-07-01 13:07:17,Sedan,14.0,0.0,,Cancelled by Customer,Price too high
BK001473,CUST01573,DRV0333,Chennai,2025-11-30 10:56:52,Prime SUV,0.8,32.08,Ola Money,Completed,
BK001474,CUST00113,DRV0076,Hyderabad,2025-08-30 00:34:37,Prime SUV,6.4,160.14,Cash,Completed,
BK001475,CUST01414,DRV0341,Hyderabad,2025-01-24 05:07:26,Prime SUV,3.2,96.22,UPI,Completed,
BK001476,CUST00504,DRV0009,Hyderabad,2025-03-07 18:52:56,Prime SUV,1.8,48.87,UPI,Completed,
BK001477,CUST00378,DRV0313,Bengaluru,2025-02-01 21:42:25,Auto,20.5,0.0,,Cancelled by Customer,Changed plans
BK001478,CUST00127,DRV0096,Delhi,2025-07-10 22:29:04,Bike,3.6,44.05,Credit Card,Completed,
BK001479,CUST00091,DRV0193,Mumbai,2025-03-31 18:52:53,Bike,7.6,84.56,Credit Card,Completed,
BK001480,CUST01752,DRV0346,Delhi,2025-07-06 03:58:58,Bike,4.8,62.4,Credit Card,Completed,
BK001481,CUST00324,DRV0012,Hyderabad,2025-06-06 14:41:47,Bike,3.3,0.0,,Cancelled by Driver,Vehicle issue
BK001482,CUST00836,DRV0233,Delhi,2025-11-15 11:41:23,Sedan,10.9,163.45,UPI,Completed,
BK001483,CUST01086,DRV0109,Mumbai,2025-08-29 01:14:45,Auto,2.3,52.75,Ola Money,Completed,
BK001484,CUST00942,DRV0129,Pune,2025-01-24 19:38:30,Auto,5.3,69.01,Debit Card,Completed,
BK001485,CUST01658,DRV0205,Bengaluru,2025-03-28 05:45:31,Sedan,2.4,46.6,Credit Card,Completed,
BK001486,CUST00742,DRV0328,Hyderabad,2025-02-17 15:17:14,Bike,13.5,120.65,Ola Money,Completed,
BK001487,CUST00752,DRV0252,Mumbai,2025-08-26 15:06:44,Bike,2.5,50.68,Credit Card,Completed,
BK001488,CUST00550,DRV0340,Mumbai,2025-11-05 23:11:13,Mini,1.5,26.52,Cash,Completed,
BK001489,CUST01414,DRV0102,Hyderabad,2025-03-07 11:45:20,Bike,3.2,48.89,Debit Card,Completed,
BK001490,CUST01055,DRV0052,Pune,2025-12-09 03:30:35,Mini,5.4,83.73,Debit Card,Completed,
BK001491,CUST01367,DRV0222,Mumbai,2025-04-11 04:34:53,Sedan,2.6,52.98,Credit Card,Completed,
BK001492,CUST00516,DRV0041,Chennai,2025-04-26 02:59:32,Bike,1.9,43.7,Cash,Completed,
BK001493,CUST01794,DRV0059,Mumbai,2025-11-11 03:49:52,Auto,7.2,82.29,Cash,Completed,
BK001494,CUST01320,DRV0146,Mumbai,2025-06-18 16:49:34,Mini,19.0,239.05,Debit Card,Completed,
BK001495,CUST00878,DRV0044,Delhi,2025-05-17 04:47:43,Auto,2.4,41.44,Credit Card,Completed,
BK001496,CUST00969,DRV0337,Chennai,2025-10-24 01:14:45,Sedan,0.9,0.0,,Cancelled by Customer,Found alternate ride
BK001497,CUST01518,DRV0193,Delhi,2025-04-12 06:37:57,Bike,13.4,90.83,Credit Card,Completed,
BK001498,CUST01000,DRV0018,Bengaluru,2025-03-24 14:26:44,Auto,7.8,89.88,Ola Money,Completed,
BK001499,CUST00527,DRV0156,Bengaluru,2025-06-26 06:50:08,Prime SUV,5.5,0.0,,Cancelled by Customer,App issue
BK001500,CUST00206,DRV0258,Mumbai,2025-07-27 16:27:38,Prime SUV,1.6,70.18,Cash,Completed,
BK001501,CUST00995,DRV0043,Chennai,2025-10-07 16:00:53,Prime SUV,1.6,43.93,Debit Card,Completed,
BK001502,CUST01168,DRV0153,Delhi,2025-06-22 12:16:44,Auto,7.9,111.0,Cash,Completed,
BK001503,CUST00123,DRV0091,Pune,2025-09-07 19:59:05,Auto,11.4,126.29,Cash,Completed,
BK001504,CUST00445,DRV0101,Hyderabad,2025-09-23 09:34:14,Mini,0.8,20.69,UPI,Completed,
BK001505,CUST00311,DRV0125,Mumbai,2025-10-06 04:35:44,Mini,10.7,0.0,,No Driver Found,
BK001506,CUST01539,DRV0030,Chennai,2025-02-26 04:22:45,Auto,4.6,67.91,Cash,Completed,
BK001507,CUST00672,DRV0176,Chennai,2025-06-07 16:28:38,Sedan,7.5,0.0,,No Driver Found,
BK001508,CUST01594,DRV0129,Bengaluru,2025-02-12 18:22:35,Auto,4.0,0.0,,Cancelled by Customer,App issue
BK001509,CUST01682,DRV0341,Pune,2025-04-10 05:09:34,Prime SUV,3.5,101.7,UPI,Completed,
BK001510,CUST01275,DRV0247,Chennai,2025-04-12 12:53:11,Auto,11.1,125.67,Debit Card,Completed,
BK001511,CUST01554,DRV0235,Bengaluru,2025-09-29 19:06:58,Sedan,4.5,74.41,Debit Card,Completed,
BK001512,CUST00614,DRV0119,Chennai,2025-04-28 19:19:42,Auto,3.6,47.4,Credit Card,Completed,
BK001513,CUST01536,DRV0099,Hyderabad,2025-11-22 23:05:40,Sedan,1.5,56.77,Credit Card,Completed,
BK001514,CUST01564,DRV0063,Mumbai,2025-10-04 22:11:50,Bike,4.6,50.32,UPI,Completed,
BK001515,CUST01718,DRV0266,Hyderabad,2025-07-25 10:47:42,Mini,1.3,35.99,Ola Money,Completed,
BK001516,CUST00377,DRV0111,Delhi,2025-09-01 17:02:22,Sedan,9.4,151.26,Cash,Completed,
BK001517,CUST00724,DRV0178,Mumbai,2025-01-01 02:43:33,Sedan,4.4,79.14,Cash,Completed,
BK001518,CUST00800,DRV0324,Pune,2025-04-17 22:19:22,Mini,5.6,89.42,Ola Money,Completed,
BK001519,CUST00059,DRV0341,Mumbai,2025-03-13 05:14:07,Prime SUV,10.4,222.03,Credit Card,Completed,
BK001520,CUST01414,DRV0153,Hyderabad,2025-07-20 05:48:18,Auto,3.2,58.18,Credit Card,Completed,
BK001521,CUST00370,DRV0193,Hyderabad,2025-05-08 12:45:28,Bike,3.4,0.0,,Cancelled by Driver,Vehicle issue
BK001522,CUST00423,DRV0248,Mumbai,2025-03-13 14:36:57,Prime SUV,6.4,135.3,Credit Card,Completed,
BK001523,CUST01327,DRV0187,Chennai,2025-04-16 16:08:34,Bike,3.4,34.67,Cash,Completed,
BK001524,CUST01619,DRV0334,Chennai,2025-01-06 23:11:00,Bike,1.7,23.72,UPI,Completed,
BK001525,CUST00225,DRV0119,Bengaluru,2025-11-18 21:47:19,Auto,2.0,42.13,Cash,Completed,
BK001526,CUST01620,DRV0274,Bengaluru,2025-03-05 19:42:23,Mini,5.3,90.59,UPI,Completed,
BK001527,CUST01469,DRV0289,Pune,2025-06-24 09:54:25,Bike,4.8,67.28,Cash,Completed,
BK001528,CUST01621,DRV0263,Chennai,2025-02-27 22:49:28,Auto,5.5,73.5,Ola Money,Completed,
BK001529,CUST00691,DRV0171,Hyderabad,2025-05-30 08:10:43,Bike,1.5,34.69,Debit Card,Completed,
BK001530,CUST01199,DRV0092,Hyderabad,2025-11-03 13:12:00,Prime SUV,0.8,0.0,,Cancelled by Customer,Price too high
BK001531,CUST00126,DRV0051,Delhi,2025-12-26 15:44:45,Prime SUV,3.9,96.75,Cash,Completed,
BK001532,CUST00718,DRV0178,Mumbai,2025-05-22 09:09:46,Sedan,2.9,69.81,Cash,Completed,
BK001533,CUST01202,DRV0106,Mumbai,2025-07-02 03:01:31,Bike,3.1,28.99,Ola Money,Completed,
BK001534,CUST00081,DRV0162,Chennai,2025-05-05 21:19:39,Bike,4.6,52.45,Cash,Completed,
BK001535,CUST00416,DRV0332,Hyderabad,2025-02-23 17:45:45,Bike,4.1,0.0,,Cancelled by Customer,Price too high
BK001536,CUST01601,DRV0155,Bengaluru,2025-11-07 18:53:42,Sedan,4.7,101.91,UPI,Completed,
BK001537,CUST01267,DRV0175,Bengaluru,2025-11-05 03:55:29,Prime SUV,7.7,0.0,,Cancelled by Customer,Found alternate ride
BK001538,CUST00240,DRV0226,Delhi,2025-10-22 03:27:20,Prime SUV,7.5,156.02,Cash,Completed,
BK001539,CUST01040,DRV0213,Hyderabad,2025-10-25 21:59:02,Mini,1.0,33.65,UPI,Completed,
BK001540,CUST01453,DRV0170,Pune,2025-06-27 23:33:35,Prime SUV,4.9,0.0,,Cancelled by Customer,App issue
BK001541,CUST01476,DRV0177,Pune,2025-09-25 01:21:25,Prime SUV,11.9,0.0,,Cancelled by Customer,Price too high
BK001542,CUST01610,DRV0256,Bengaluru,2025-12-09 00:56:00,Sedan,4.3,76.68,Cash,Completed,
