review_id,booking_id,customer_id,driver_id,review_text,star_rating,review_date
REV001210,BK002807,CUST01454,DRV0056,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-04-27 02:56:21
REV001211,BK002808,CUST00508,DRV0325,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-21 08:46:13
REV001212,BK002810,CUST00598,DRV0204,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-07-11 16:59:58
REV001213,BK002813,CUST00005,DRV0134,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-04-15 09:07:30
REV001214,BK002815,CUST00976,DRV0278,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-02-03 03:41:19
REV001215,BK002816,CUST00234,DRV0337,"Excellent service, driver helped with my luggage and was very professional.",4,2025-04-03 01:29:51
REV001216,BK002818,CUST00161,DRV0270,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-09-19 01:11:13
REV001217,BK002820,CUST00918,DRV0066,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-07-23 18:59:55
REV001218,BK002823,CUST00739,DRV0071,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-03-05 15:24:35
REV001219,BK002826,CUST01095,DRV0089,"Excellent service, driver helped with my luggage and was very professional.",4,2025-04-21 21:01:58
REV001220,BK002827,CUST01533,DRV0031,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-04-26 10:47:44
REV001221,BK002828,CUST01440,DRV0110,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-01-18 10:26:53
REV001222,BK002829,CUST00619,DRV0121,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-09-30 12:58:16
REV001223,BK002830,CUST01649,DRV0146,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-02-12 10:24:41
REV001224,BK002831,CUST00041,DRV0324,AC wasn't working properly but driver was courteous. Fare was reasonable for 1.5km.,4,2025-05-25 14:35:24
REV001225,BK002835,CUST00611,DRV0229,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-11-29 04:55:18
REV001226,BK002839,CUST01786,DRV0262,Driver Rachita was very polite and the Prime SUV was clean. Reached on time despite traffic near Pune.,4,2025-11-27 16:41:53
REV001227,BK002840,CUST00159,DRV0259,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.6km.,3,2025-03-22 07:59:43
REV001228,BK002843,CUST00826,DRV0148,"Excellent service, driver helped with my luggage and was very professional.",5,2025-03-08 00:23:33
REV001229,BK002845,CUST01442,DRV0204,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",5,2025-12-22 16:29:36
REV001230,BK002846,CUST01707,DRV0337,"Excellent service, driver helped with my luggage and was very professional.",4,2025-09-30 05:50:53
REV001231,BK002847,CUST01559,DRV0078,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-01-18 13:13:32
REV001232,BK002848,CUST00026,DRV0137,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-06-30 15:36:47
REV001233,BK002849,CUST01323,DRV0313,nice nice nice nice nice,5,2025-11-06 16:28:45
REV001234,BK002853,CUST00452,DRV0160,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-11-07 14:08:01
REV001235,BK002854,CUST00900,DRV0339,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.2km.,3,2025-12-20 15:05:05
REV001236,BK002855,CUST00476,DRV0345,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-08-06 20:32:24
REV001237,BK002856,CUST00970,DRV0308,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-08-30 23:27:28
REV001238,BK002857,CUST01002,DRV0190,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-01-26 03:37:16
REV001239,BK002858,CUST00223,DRV0065,Driver Dayita was very polite and the Bike was clean. Reached on time despite traffic near Hyderabad.,5,2025-09-18 04:46:01
REV001240,BK002859,CUST00543,DRV0127,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.1km.,3,2025-02-20 04:30:55
REV001241,BK002863,CUST00477,DRV0113,good good good,5,2025-12-31 04:32:39
REV001242,BK002866,CUST00775,DRV0060,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-03-15 17:52:33
REV001243,BK002867,CUST00825,DRV0049,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-11-08 13:37:57
REV001244,BK002872,CUST00086,DRV0101,Driver Harrison was very polite and the Mini was clean. Reached on time despite traffic near Hyderabad.,4,2025-02-06 16:35:02
REV001245,BK002874,CUST00298,DRV0274,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.2km.,3,2025-09-06 18:28:41
REV001246,BK002875,CUST00397,DRV0310,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-03-05 06:46:56
REV001247,BK002876,CUST01517,DRV0189,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",4,2025-04-23 17:01:50
REV001248,BK002878,CUST01563,DRV0321,Driver Aryan was very polite and the Prime SUV was clean. Reached on time despite traffic near Hyderabad.,5,2025-12-05 13:18:10
REV001249,BK002881,CUST00697,DRV0123,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-05-18 17:37:19
REV001250,BK002882,CUST00501,DRV0109,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-06-20 00:35:33
REV001251,BK002883,CUST01082,DRV0347,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-24 11:41:19
REV001252,BK002888,CUST01305,DRV0248,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-02-08 09:20:48
REV001253,BK002889,CUST00069,DRV0215,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-11-14 18:41:31
REV001254,BK002890,CUST01219,DRV0212,ok ok,1,2025-07-27 10:19:22
REV001255,BK002892,CUST00570,DRV0059,"Excellent service, driver helped with my luggage and was very professional.",5,2025-02-12 20:54:57
REV001256,BK002894,CUST01441,DRV0166,"Excellent service, driver helped with my luggage and was very professional.",4,2025-12-25 09:59:59
REV001257,BK002895,CUST00521,DRV0071,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-11-30 17:49:54
REV001258,BK002896,CUST00882,DRV0084,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-11-21 13:48:49
REV001259,BK002899,CUST01119,DRV0299,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-04-04 17:29:22
REV001260,BK002901,CUST01154,DRV0261,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",5,2025-09-08 03:46:03
REV001261,BK002903,CUST00023,DRV0016,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-08-06 01:26:05
REV001262,BK002904,CUST01709,DRV0120,AC wasn't working properly but driver was courteous. Fare was reasonable for 13.9km.,4,2025-12-07 19:50:50
REV001263,BK002906,CUST00747,DRV0181,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-08-05 03:19:45
REV001264,BK002907,CUST01486,DRV0100,"Excellent service, driver helped with my luggage and was very professional.",4,2025-05-13 05:02:15
REV001265,BK002911,CUST01094,DRV0084,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-03-13 23:43:40
REV001266,BK002913,CUST00063,DRV0113,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-07-10 12:44:04
REV001267,BK002914,CUST00517,DRV0080,"Excellent service, driver helped with my luggage and was very professional.",4,2025-08-01 04:30:49
REV001268,BK002919,CUST01379,DRV0130,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-02-08 06:07:03
REV001269,BK002920,CUST01473,DRV0083,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-10-30 12:54:18
REV001270,BK002923,CUST00020,DRV0141,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-03-30 13:19:10
REV001271,BK002924,CUST00249,DRV0195,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.3km.,4,2025-08-05 09:40:17
REV001272,BK002928,CUST00869,DRV0048,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-09-03 22:34:42
REV001273,BK002931,CUST01450,DRV0003,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-01-20 15:53:58
REV001274,BK002932,CUST01080,DRV0323,AC wasn't working properly but driver was courteous. Fare was reasonable for 15.0km.,3,2025-08-11 17:04:56
REV001275,BK002934,CUST01723,DRV0167,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-02-25 03:57:53
REV001276,BK002935,CUST00617,DRV0258,Driver Amara was very polite and the Prime SUV was clean. Reached on time despite traffic near Delhi.,5,2025-06-21 06:19:34
REV001277,BK002936,CUST00094,DRV0305,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-07-20 20:55:44
REV001278,BK002939,CUST01632,DRV0234,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-12-29 23:07:30
REV001279,BK002940,CUST01704,DRV0260,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-07-25 10:07:21
REV001280,BK002947,CUST01153,DRV0033,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",5,2025-12-31 05:07:43
REV001281,BK002951,CUST01162,DRV0286,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-02 20:20:52
REV001282,BK002954,CUST01126,DRV0148,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-11-18 06:30:41
REV001283,BK002956,CUST00108,DRV0294,Driver Meera was very polite and the Bike was clean. Reached on time despite traffic near Bengaluru.,5,2025-04-28 13:47:59
REV001284,BK002957,CUST01003,DRV0349,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-08-14 22:27:56
REV001285,BK002958,CUST01042,DRV0098,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-08-24 04:17:47
REV001286,BK002959,CUST00323,DRV0186,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-03-16 06:25:03
REV001287,BK002961,CUST01277,DRV0284,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",5,2025-01-30 19:50:55
REV001288,BK002965,CUST00276,DRV0021,good service,4,2025-01-10 09:18:30
REV001289,BK002967,CUST01553,DRV0144,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-15 09:03:29
REV001290,BK002968,CUST00500,DRV0248,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-08-25 14:41:55
REV001291,BK002969,CUST00935,DRV0260,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-06-16 09:28:57
REV001292,BK002970,CUST00424,DRV0186,AC wasn't working properly but driver was courteous. Fare was reasonable for 1.0km.,3,2025-04-04 20:36:04
REV001293,BK002971,CUST01759,DRV0202,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-28 00:32:42
REV001294,BK002973,CUST00055,DRV0185,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-04 14:39:48
REV001295,BK002976,CUST01484,DRV0026,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",4,2025-05-09 09:40:31
REV001296,BK002977,CUST00474,DRV0066,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-02-10 20:46:59
REV001297,BK002979,CUST01520,DRV0108,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-12-25 01:37:16
REV001298,BK002980,CUST00006,DRV0090,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-01-27 04:41:30
REV001299,BK002982,CUST01588,DRV0174,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-06-30 07:46:14
REV001300,BK002983,CUST00655,DRV0210,Driver Dominic was very polite and the Sedan was clean. Reached on time despite traffic near Mumbai.,5,2025-12-23 18:55:25
REV001301,BK002984,CUST00918,DRV0132,ok ok,5,2025-09-11 04:42:52
REV001302,BK002985,CUST01768,DRV0307,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-07-18 12:16:01
REV001303,BK002986,CUST01641,DRV0235,"Excellent service, driver helped with my luggage and was very professional.",5,2025-03-25 23:46:53
REV001304,BK002987,CUST00173,DRV0005,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-02-28 05:40:41
REV001305,BK002989,CUST01798,DRV0104,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-01-02 01:38:43
REV001306,BK002992,CUST01594,DRV0199,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-10-26 13:02:11
REV001307,BK002993,CUST01098,DRV0160,ok ok,5,2025-01-08 03:37:25
REV001308,BK002995,CUST00680,DRV0179,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-04-09 23:19:05
REV001309,BK002997,CUST00853,DRV0085,AC wasn't working properly but driver was courteous. Fare was reasonable for 7.0km.,3,2025-06-14 01:04:38
REV001310,BK003001,CUST00242,DRV0318,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-01-17 00:48:56
REV001311,BK003002,CUST01723,DRV0145,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-03-21 03:34:23
REV001312,BK003007,CUST01679,DRV0135,AC wasn't working properly but driver was courteous. Fare was reasonable for 12.2km.,3,2025-12-07 11:26:15
REV001313,BK003008,CUST01551,DRV0278,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-06-23 18:32:06
REV001314,BK003010,CUST00317,DRV0023,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-10-23 10:27:29
REV001315,BK003014,CUST01508,DRV0151,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-04 19:30:26
REV001316,BK003018,CUST01493,DRV0319,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-09-16 11:07:31
REV001317,BK003019,CUST00688,DRV0031,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-11 03:57:39
REV001318,BK003021,CUST01338,DRV0321,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-03-04 05:41:31
REV001319,BK003022,CUST00130,DRV0056,Driver Ganga was very polite and the Sedan was clean. Reached on time despite traffic near Bengaluru.,4,2025-12-05 05:33:51
